id	filename	md5	size	state
0fcce832-d74b-44fb-8535-9438348430a2	40245d3a-5258-4886-9241-12b45cb9981c.mirbase21.mirnas.quantification.txt	6e6c3eab414adc48babfe8ffd107ad2f	50108	released
18a230e1-fd71-4713-ab98-794b0dd74d63	ecc45ec9-5f91-4e51-be6f-e7e136ad40ba.mirbase21.mirnas.quantification.txt	242a5065881476949260d6f7b206cb31	50256	released
c3edf01f-d28b-40a7-9ee4-2d834a5a9139	4b95dbf4-0c14-45bc-8e7c-0ae2d5ceb870.mirbase21.mirnas.quantification.txt	00b43f9788c6bcb29a5b136d8168c80d	50062	released
f2a57da1-6b52-4dcf-ac8c-2e0fa0874b4d	fd810069-9981-4458-9c50-7b4ca9a7c9b8.mirbase21.mirnas.quantification.txt	2c8556a6cbc16fd56056c277a5d9e930	50086	released
94364d74-26ee-4fc6-bad1-001ea203111b	4f8016ed-6fa0-4428-b183-7a21aed25122.mirbase21.mirnas.quantification.txt	c0a51aa688bb984c2032b02957d122a7	50079	released
bb9d9d3b-bc25-4ce2-9f7f-22d890b4acaa	b293cbf6-9e17-446d-bb09-154a13a5f6cb.mirbase21.mirnas.quantification.txt	5880b24650f711528590ef84acbdf5e9	50153	released
8fe67b31-b090-4088-b919-bac56bb1b66b	dbaca763-1acb-4532-ba6a-5a20153ab4d6.mirbase21.mirnas.quantification.txt	28c6a13b51d524de98d3b5e9112b94d8	50201	released
e80b9707-0d9c-4af7-b4c7-3f5792ecbdc9	30ddf42f-e781-48f1-8ab2-e400c93b3963.mirbase21.mirnas.quantification.txt	fefb7a4eecd21e891c47e1c1e1b77ef0	50166	released
f8854d92-b90c-43a9-9c9e-39158019f860	5eca1f8e-9276-48af-a675-408eeca0172b.mirbase21.mirnas.quantification.txt	d05005c8edefeb74420b1bfc177f233a	49989	released
20b0075c-859f-4a1e-a9fd-d1797b09d051	74eeee17-9bf2-4679-8232-fac07eca145f.mirbase21.mirnas.quantification.txt	5d051e9ae65af23446ecc8c5a7d92f65	50303	released
40d08ce2-6b8a-4078-80dc-0ca61e11bd73	21f8dfb8-b3af-4271-8bba-27ba67ab8238.mirbase21.mirnas.quantification.txt	85699a3b68a84948f137c61045c04f62	50168	released
4d71591d-ee5e-4e29-ba89-7693594744d6	3275c550-2ced-41ea-9099-11a5b4d56011.mirbase21.mirnas.quantification.txt	ec98fb2601f5020dc3ddb6b90ec94ed8	50067	released
e5af1b7f-2e30-4942-9130-4b3eacc80987	e20c2344-8b44-4a9b-a114-f5c10e897268.mirbase21.mirnas.quantification.txt	802745b111c2f921a9c35094a8206930	50122	released
